sido_code,sigungu_code,sido,yyyymm,pm10,sigungu,precipitation,male_avg_age,female_avg_age,year,month,disease_type,value
28,28170,인천,201607,45.0,남구,300.5,40.5,42.8,2016,7,lung_cancer,195.4
28,28185,인천,201607,44.0,연수구,300.5,36.9,38.5,2016,7,lung_cancer,110.5
28,28200,인천,201607,36.33333333,남동구,300.5,38.1,39.9,2016,7,lung_cancer,162.9
28,28237,인천,201607,35.0,부평구,300.5,39.1,41.0,2016,7,lung_cancer,168.3
28,28245,인천,201607,26.0,계양구,300.5,38.3,39.9,2016,7,lung_cancer,152.3
28,28260,인천,201607,33.66666667,서구,300.5,36.9,38.2,2016,7,lung_cancer,123.7
28,28710,인천,201607,30.0,강화군,300.5,48.5,52.0,2016,7,lung_cancer,335.2
29,29110,광주,201607,25.0,동구,301.3,43.2,46.0,2016,7,lung_cancer,325.7
29,29140,광주,201607,19.0,서구,301.3,37.7,40.1,2016,7,lung_cancer,184.4
29,29155,광주,201607,20.0,남구,301.3,39.4,42.0,2016,7,lung_cancer,236.7
29,29170,광주,201607,25.5,북구,301.3,38.3,40.8,2016,7,lung_cancer,199.3
29,29200,광주,201607,29.0,광산구,301.3,34.7,36.5,2016,7,lung_cancer,147.9
30,30110,대전,201607,25.0,동구,367.9,40.5,42.9,2016,7,lung_cancer,201.3
30,30140,대전,201607,29.0,중구,367.9,40.5,42.9,2016,7,lung_cancer,268.5
30,30170,대전,201607,26.0,서구,367.9,37.5,39.5,2016,7,lung_cancer,200.0
30,30200,대전,201607,27.0,유성구,367.9,35.3,37.1,2016,7,lung_cancer,107.5
30,30230,대전,201607,26.5,대덕구,367.9,39.2,41.3,2016,7,lung_cancer,175.9
31,31110,울산,201607,30.0,중구,226.9,38.9,41.1,2016,7,lung_cancer,170.3
31,31140,울산,201607,29.66666667,남구,226.9,38.0,39.8,2016,7,lung_cancer,153.5
31,31170,울산,201607,28.0,동구,226.9,37.3,38.8,2016,7,lung_cancer,157.6
31,31200,울산,201607,30.5,북구,226.9,35.5,36.7,2016,7,lung_cancer,119.8
31,31710,울산,201607,40.33333333,울주군,226.9,38.9,41.0,2016,7,lung_cancer,138.7
11,11110,서울,201608,31.0,종로구,67.1,42.3,44.1,2016,8,lung_cancer,223.9
11,11140,서울,201608,37.0,중구,67.1,42.8,44.5,2016,8,lung_cancer,188.4
11,11170,서울,201608,34.0,용산구,67.1,41.5,43.6,2016,8,lung_cancer,182.4
11,11200,서울,201608,35.0,성동구,67.1,40.4,41.9,2016,8,lung_cancer,165.4
11,11215,서울,201608,34.0,광진구,67.1,39.6,41.0,2016,8,lung_cancer,184.5
11,11230,서울,201608,34.0,동대문구,67.1,41.2,43.1,2016,8,lung_cancer,178.3
11,11260,서울,201608,36.0,중랑구,67.1,41.2,42.8,2016,8,lung_cancer,199.5
11,11290,서울,201608,38.0,성북구,67.1,40.4,42.3,2016,8,lung_cancer,170.1
11,11305,서울,201608,27.0,강북구,67.1,42.1,44.4,2016,8,lung_cancer,180.3
11,11320,서울,201608,33.0,도봉구,67.1,41.1,43.2,2016,8,lung_cancer,232.9
11,11350,서울,201608,25.0,노원구,67.1,39.1,41.6,2016,8,lung_cancer,151.3
11,11380,서울,201608,31.0,은평구,67.1,40.7,42.7,2016,8,lung_cancer,193.9
11,11410,서울,201608,35.0,서대문구,67.1,40.8,43.0,2016,8,lung_cancer,250.2
11,11440,서울,201608,36.0,마포구,67.1,39.5,41.1,2016,8,lung_cancer,190.6
11,11470,서울,201608,33.0,양천구,67.1,38.8,40.6,2016,8,lung_cancer,177.3
11,11500,서울,201608,39.0,강서구,67.1,39.4,41.2,2016,8,lung_cancer,160.7
11,11530,서울,201608,35.0,구로구,67.1,40.2,41.6,2016,8,lung_cancer,200.7
11,11545,서울,201608,34.0,금천구,67.1,41.4,43.0,2016,8,lung_cancer,202.2
11,11560,서울,201608,41.0,영등포구,67.1,40.9,42.2,2016,8,lung_cancer,247.7
11,11590,서울,201608,29.0,동작구,67.1,40.0,42.0,2016,8,lung_cancer,200.0
11,11620,서울,201608,38.0,관악구,67.1,39.9,41.7,2016,8,lung_cancer,180.1
11,11650,서울,201608,32.0,서초구,67.1,38.7,40.0,2016,8,lung_cancer,185.4
11,11680,서울,201608,38.0,강남구,67.1,38.6,40.2,2016,8,lung_cancer,142.5
11,11710,서울,201608,30.0,송파구,67.1,39.0,40.4,2016,8,lung_cancer,164.5
11,11740,서울,201608,37.0,강동구,67.1,39.8,41.8,2016,8,lung_cancer,194.3
26,26110,부산,201608,34.0,중구,141.5,45.5,48.5,2016,8,lung_cancer,274.3
26,26140,부산,201608,34.75,서구,141.5,44.6,47.8,2016,8,lung_cancer,260.2
26,26170,부산,201608,37.0,동구,141.5,45.5,48.9,2016,8,lung_cancer,207.1
26,26200,부산,201608,32.0,영도구,141.5,44.8,48.3,2016,8,lung_cancer,291.2
26,26230,부산,201608,34.0,부산진구,141.5,41.9,44.3,2016,8,lung_cancer,260.3
26,26260,부산,201608,42.0,동래구,141.5,41.1,43.6,2016,8,lung_cancer,214.1
26,26290,부산,201608,38.0,남구,141.5,41.5,44.1,2016,8,lung_cancer,225.6
26,26320,부산,201608,36.0,북구,141.5,40.1,42.4,2016,8,lung_cancer,163.1
26,26350,부산,201608,34.0,해운대구,141.5,40.1,42.6,2016,8,lung_cancer,219.6
26,26380,부산,201608,33.0,사하구,141.5,40.9,43.2,2016,8,lung_cancer,182.0
26,26410,부산,201608,33.0,금정구,141.5,41.9,44.9,2016,8,lung_cancer,231.4
26,26440,부산,201608,34.0,강서구,141.5,38.1,39.3,2016,8,lung_cancer,182.7
26,26470,부산,201608,46.0,연제구,141.5,41.5,43.8,2016,8,lung_cancer,219.5
26,26500,부산,201608,44.0,수영구,141.5,42.5,45.1,2016,8,lung_cancer,234.8
26,26530,부산,201608,40.0,사상구,141.5,41.2,43.3,2016,8,lung_cancer,238.8
26,26710,부산,201608,36.0,기장군,141.5,37.9,40.4,2016,8,lung_cancer,168.4
27,27110,대구,201608,27.0,중구,81.2,42.6,45.8,2016,8,lung_cancer,258.4
27,27140,대구,201608,24.0,동구,81.2,40.9,43.9,2016,8,lung_cancer,220.0
27,27170,대구,201608,29.0,서구,81.2,42.8,46.0,2016,8,lung_cancer,282.7
27,27200,대구,201608,25.0,남구,81.2,43.3,46.8,2016,8,lung_cancer,206.5
27,27230,대구,201608,33.0,북구,81.2,38.4,40.9,2016,8,lung_cancer,188.9
27,27260,대구,201608,26.0,수성구,81.2,38.7,41.7,2016,8,lung_cancer,202.5
27,27290,대구,201608,28.0,달서구,81.2,38.3,40.7,2016,8,lung_cancer,158.3
27,27710,대구,201608,27.0,달성군,81.2,38.0,40.2,2016,8,lung_cancer,183.3
28,28110,인천,201608,33.5,중구,26.5,40.1,41.7,2016,8,lung_cancer,245.6
28,28140,인천,201608,27.0,동구,26.5,42.1,45.0,2016,8,lung_cancer,215.5
28,28170,인천,201608,39.0,남구,26.5,40.4,42.8,2016,8,lung_cancer,236.6
28,28185,인천,201608,47.0,연수구,26.5,37.0,38.6,2016,8,lung_cancer,163.1
28,28200,인천,201608,35.0,남동구,26.5,38.1,40.0,2016,8,lung_cancer,166.1
28,28237,인천,201608,41.0,부평구,26.5,39.1,41.0,2016,8,lung_cancer,181.9
28,28245,인천,201608,53.0,계양구,26.5,38.4,40.0,2016,8,lung_cancer,145.0
28,28260,인천,201608,39.66666667,서구,26.5,37.0,38.3,2016,8,lung_cancer,144.5
28,28710,인천,201608,31.0,강화군,26.5,48.5,52.0,2016,8,lung_cancer,339.7
29,29110,광주,201608,20.0,동구,81.0,43.2,46.0,2016,8,lung_cancer,316.3
29,29140,광주,201608,25.0,서구,81.0,37.7,40.1,2016,8,lung_cancer,188.6
29,29155,광주,201608,27.0,남구,81.0,39.4,42.0,2016,8,lung_cancer,287.2
29,29170,광주,201608,28.0,북구,81.0,38.3,40.8,2016,8,lung_cancer,191.4
29,29200,광주,201608,35.0,광산구,81.0,34.7,36.5,2016,8,lung_cancer,155.3
30,30110,대전,201608,28.0,동구,57.4,40.5,43.0,2016,8,lung_cancer,216.6
30,30140,대전,201608,29.0,중구,57.4,40.6,42.9,2016,8,lung_cancer,242.8
30,30170,대전,201608,28.5,서구,57.4,37.6,39.5,2016,8,lung_cancer,203.1
30,30200,대전,201608,32.0,유성구,57.4,35.4,37.1,2016,8,lung_cancer,108.4
30,30230,대전,201608,29.5,대덕구,57.4,39.2,41.3,2016,8,lung_cancer,181.6
31,31110,울산,201608,33.0,중구,98.2,38.9,41.2,2016,8,lung_cancer,178.5
31,31140,울산,201608,29.83333333,남구,98.2,38.0,39.8,2016,8,lung_cancer,171.1
31,31170,울산,201608,31.0,동구,98.2,37.3,38.8,2016,8,lung_cancer,183.4
31,31200,울산,201608,28.0,북구,98.2,35.5,36.8,2016,8,lung_cancer,152.1
31,31710,울산,201608,41.0,울주군,98.2,39.0,41.1,2016,8,lung_cancer,206.6
11,11140,서울,201609,42.0,중구,33.0,42.8,44.5,2016,9,lung_cancer,183.6
11,11170,서울,201609,35.0,용산구,33.0,41.6,43.7,2016,9,lung_cancer,165.5
11,11200,서울,201609,34.0,성동구,33.0,40.5,41.9,2016,9,lung_cancer,156.1
11,11215,서울,201609,35.0,광진구,33.0,39.6,41.0,2016,9,lung_cancer,158.4
11,11230,서울,201609,37.0,동대문구,33.0,41.3,43.1,2016,9,lung_cancer,163.3
11,11260,서울,201609,39.0,중랑구,33.0,41.2,42.9,2016,9,lung_cancer,202.9
11,11290,서울,201609,41.0,성북구,33.0,40.4,42.3,2016,9,lung_cancer,170.5
11,11305,서울,201609,29.0,강북구,33.0,42.1,44.4,2016,9,lung_cancer,167.5
11,11320,서울,201609,35.0,도봉구,33.0,41.2,43.3,2016,9,lung_cancer,207.3
11,11350,서울,201609,29.0,노원구,33.0,39.2,41.7,2016,9,lung_cancer,138.1
11,11380,서울,201609,38.0,은평구,33.0,40.7,42.7,2016,9,lung_cancer,178.8
11,11410,서울,201609,37.0,서대문구,33.0,40.9,43.0,2016,9,lung_cancer,206.2
11,11440,서울,201609,37.0,마포구,33.0,39.5,41.2,2016,9,lung_cancer,161.4
11,11470,서울,201609,34.0,양천구,33.0,38.8,40.7,2016,9,lung_cancer,166.4
11,11500,서울,201609,40.0,강서구,33.0,39.4,41.2,2016,9,lung_cancer,154.3
11,11530,서울,201609,37.0,구로구,33.0,40.2,41.6,2016,9,lung_cancer,167.4
11,11545,서울,201609,34.0,금천구,33.0,41.4,43.0,2016,9,lung_cancer,167.4
11,11560,서울,201609,44.0,영등포구,33.0,40.9,42.2,2016,9,lung_cancer,205.1
11,11590,서울,201609,35.0,동작구,33.0,40.0,42.1,2016,9,lung_cancer,187.3
11,11620,서울,201609,40.0,관악구,33.0,40.0,41.7,2016,9,lung_cancer,167.9
11,11650,서울,201609,39.0,서초구,33.0,38.7,40.0,2016,9,lung_cancer,179.1
11,11680,서울,201609,42.0,강남구,33.0,38.7,40.3,2016,9,lung_cancer,149.0
11,11710,서울,201609,36.0,송파구,33.0,39.1,40.4,2016,9,lung_cancer,156.6
11,11740,서울,201609,40.0,강동구,33.0,39.9,41.8,2016,9,lung_cancer,164.6
26,26110,부산,201609,32.0,중구,407.9,45.5,48.5,2016,9,lung_cancer,258.8
26,26140,부산,201609,33.0,서구,407.9,44.7,47.8,2016,9,lung_cancer,227.5
26,26170,부산,201609,32.0,동구,407.9,45.6,49.0,2016,9,lung_cancer,169.2
26,26200,부산,201609,33.0,영도구,407.9,44.9,48.3,2016,9,lung_cancer,264.3
26,26230,부산,201609,30.0,부산진구,407.9,41.9,44.3,2016,9,lung_cancer,213.8
26,26260,부산,201609,39.0,동래구,407.9,41.1,43.7,2016,9,lung_cancer,171.6
26,26290,부산,201609,36.0,남구,407.9,41.6,44.2,2016,9,lung_cancer,210.2
26,26320,부산,201609,39.0,북구,407.9,40.1,42.5,2016,9,lung_cancer,168.9
26,26350,부산,201609,34.0,해운대구,407.9,40.1,42.6,2016,9,lung_cancer,206.3
26,26380,부산,201609,34.0,사하구,407.9,40.9,43.3,2016,9,lung_cancer,167.1
26,26410,부산,201609,38.5,금정구,407.9,42.0,44.9,2016,9,lung_cancer,189.7
26,26440,부산,201609,37.5,강서구,407.9,38.1,39.3,2016,9,lung_cancer,201.1
26,26470,부산,201609,45.0,연제구,407.9,41.5,43.9,2016,9,lung_cancer,227.2
26,26500,부산,201609,42.0,수영구,407.9,42.6,45.1,2016,9,lung_cancer,177.3
26,26530,부산,201609,35.0,사상구,407.9,41.2,43.3,2016,9,lung_cancer,198.9
26,26710,부산,201609,34.5,기장군,407.9,38.0,40.5,2016,9,lung_cancer,189.9
27,27110,대구,201609,30.0,중구,306.5,42.7,45.8,2016,9,lung_cancer,250.9
27,27140,대구,201609,28.0,동구,306.5,40.9,44.0,2016,9,lung_cancer,205.5
27,27170,대구,201609,33.0,서구,306.5,42.9,46.1,2016,9,lung_cancer,266.2
27,27200,대구,201609,31.0,남구,306.5,43.4,46.8,2016,9,lung_cancer,163.6
27,27230,대구,201609,38.0,북구,306.5,38.4,40.9,2016,9,lung_cancer,174.8
27,27260,대구,201609,30.5,수성구,306.5,38.7,41.7,2016,9,lung_cancer,174.9
27,27290,대구,201609,34.0,달서구,306.5,38.3,40.8,2016,9,lung_cancer,151.4
27,27710,대구,201609,31.0,달성군,306.5,38.0,40.2,2016,9,lung_cancer,181.9
28,28110,인천,201609,46.0,중구,34.5,40.1,41.7,2016,9,lung_cancer,223.9
28,28140,인천,201609,33.0,동구,34.5,42.1,45.0,2016,9,lung_cancer,225.3
28,28170,인천,201609,41.0,남구,34.5,40.5,42.8,2016,9,lung_cancer,208.8
28,28185,인천,201609,51.0,연수구,34.5,37.0,38.6,2016,9,lung_cancer,154.6
28,28200,인천,201609,39.0,남동구,34.5,38.2,40.0,2016,9,lung_cancer,175.9
28,28237,인천,201609,52.0,부평구,34.5,39.2,41.1,2016,9,lung_cancer,148.8
28,28245,인천,201609,49.0,계양구,34.5,38.4,40.0,2016,9,lung_cancer,120.8
28,28260,인천,201609,35.66666667,서구,34.5,37.0,38.3,2016,9,lung_cancer,126.1
28,28710,인천,201609,35.0,강화군,34.5,48.6,52.1,2016,9,lung_cancer,238.2
29,29110,광주,201609,28.0,동구,251.2,43.3,46.0,2016,9,lung_cancer,311.1
29,29140,광주,201609,25.0,서구,251.2,37.8,40.1,2016,9,lung_cancer,201.6
29,29155,광주,201609,26.0,남구,251.2,39.5,42.1,2016,9,lung_cancer,269.9
29,29170,광주,201609,35.5,북구,251.2,38.3,40.9,2016,9,lung_cancer,181.8
29,29200,광주,201609,37.0,광산구,251.2,34.8,36.5,2016,9,lung_cancer,143.4
30,30110,대전,201609,31.0,동구,196.0,40.5,43.0,2016,9,lung_cancer,196.2
30,30140,대전,201609,28.0,중구,196.0,40.6,43.0,2016,9,lung_cancer,230.9
30,30170,대전,201609,29.0,서구,196.0,37.6,39.5,2016,9,lung_cancer,169.2
30,30200,대전,201609,39.0,유성구,196.0,35.4,37.2,2016,9,lung_cancer,103.4
30,30230,대전,201609,34.0,대덕구,196.0,39.3,41.4,2016,9,lung_cancer,157.2
31,31110,울산,201609,37.0,중구,364.3,38.9,41.2,2016,9,lung_cancer,186.4
31,31140,울산,201609,32.0,남구,364.3,38.0,39.9,2016,9,lung_cancer,153.2
31,31170,울산,201609,33.0,동구,364.3,37.3,38.8,2016,9,lung_cancer,150.1
31,31200,울산,201609,31.5,북구,364.3,35.5,36.8,2016,9,lung_cancer,141.3
31,31710,울산,201609,36.66666667,울주군,364.3,39.0,41.1,2016,9,lung_cancer,192.0
11,11110,서울,201610,37.0,종로구,74.8,42.4,44.1,2016,10,lung_cancer,215.4
11,11140,서울,201610,30.0,중구,74.8,42.9,44.6,2016,10,lung_cancer,193.2
11,11170,서울,201610,33.0,용산구,74.8,41.6,43.7,2016,10,lung_cancer,188.1
11,11200,서울,201610,36.0,성동구,74.8,40.5,42.0,2016,10,lung_cancer,148.4
11,11215,서울,201610,33.0,광진구,74.8,39.7,41.1,2016,10,lung_cancer,174.1
11,11230,서울,201610,38.0,동대문구,74.8,41.3,43.1,2016,10,lung_cancer,171.2
11,11260,서울,201610,40.0,중랑구,74.8,41.3,42.9,2016,10,lung_cancer,198.3
11,11290,서울,201610,40.0,성북구,74.8,40.5,42.3,2016,10,lung_cancer,144.6
11,11305,서울,201610,31.0,강북구,74.8,42.2,44.5,2016,10,lung_cancer,169.6
11,11320,서울,201610,36.0,도봉구,74.8,41.3,43.3,2016,10,lung_cancer,208.2
11,11350,서울,201610,34.0,노원구,74.8,39.2,41.7,2016,10,lung_cancer,139.4
11,11380,서울,201610,39.0,은평구,74.8,40.8,42.8,2016,10,lung_cancer,176.6
11,11410,서울,201610,37.0,서대문구,74.8,40.9,43.0,2016,10,lung_cancer,249.5
11,11440,서울,201610,38.0,마포구,74.8,39.5,41.2,2016,10,lung_cancer,164.0
11,11470,서울,201610,39.0,양천구,74.8,38.9,40.7,2016,10,lung_cancer,160.1
11,11500,서울,201610,41.0,강서구,74.8,39.4,41.2,2016,10,lung_cancer,154.7
11,11530,서울,201610,37.0,구로구,74.8,40.3,41.7,2016,10,lung_cancer,179.6
11,11545,서울,201610,32.0,금천구,74.8,41.5,43.1,2016,10,lung_cancer,184.4
11,11560,서울,201610,45.0,영등포구,74.8,40.9,42.3,2016,10,lung_cancer,210.2
11,11590,서울,201610,34.0,동작구,74.8,40.1,42.1,2016,10,lung_cancer,173.6
11,11620,서울,201610,39.0,관악구,74.8,40.0,41.8,2016,10,lung_cancer,154.7
11,11650,서울,201610,40.0,서초구,74.8,38.7,40.0,2016,10,lung_cancer,171.7
11,11680,서울,201610,41.0,강남구,74.8,38.7,40.3,2016,10,lung_cancer,163.6
11,11710,서울,201610,36.0,송파구,74.8,39.1,40.5,2016,10,lung_cancer,144.3
11,11740,서울,201610,43.0,강동구,74.8,39.9,41.9,2016,10,lung_cancer,162.6
26,26110,부산,201610,36.0,중구,182.4,45.6,48.6,2016,10,lung_cancer,219.0
26,26140,부산,201610,37.5,서구,182.4,44.8,47.9,2016,10,lung_cancer,204.5
26,26170,부산,201610,34.0,동구,182.4,45.6,49.1,2016,10,lung_cancer,202.6
26,26200,부산,201610,34.0,영도구,182.4,45.0,48.4,2016,10,lung_cancer,243.7
26,26230,부산,201610,32.0,부산진구,182.4,42.0,44.4,2016,10,lung_cancer,196.3
26,26260,부산,201610,43.0,동래구,182.4,41.1,43.7,2016,10,lung_cancer,199.5
26,26290,부산,201610,41.0,남구,182.4,41.6,44.2,2016,10,lung_cancer,222.0
26,26320,부산,201610,35.0,북구,182.4,40.2,42.5,2016,10,lung_cancer,177.6
26,26350,부산,201610,37.0,해운대구,182.4,40.2,42.7,2016,10,lung_cancer,197.5
26,26380,부산,201610,42.0,사하구,182.4,41.0,43.3,2016,10,lung_cancer,195.8
26,26410,부산,201610,37.5,금정구,182.4,42.0,44.9,2016,10,lung_cancer,197.0
26,26440,부산,201610,40.0,강서구,182.4,38.1,39.3,2016,10,lung_cancer,201.1
26,26470,부산,201610,35.0,연제구,182.4,41.5,43.9,2016,10,lung_cancer,236.9
26,26500,부산,201610,40.0,수영구,182.4,42.6,45.2,2016,10,lung_cancer,207.4
26,26530,부산,201610,42.0,사상구,182.4,41.3,43.4,2016,10,lung_cancer,220.4
26,26710,부산,201610,34.5,기장군,182.4,38.0,40.5,2016,10,lung_cancer,136.9
27,27110,대구,201610,34.0,중구,111.5,42.7,45.8,2016,10,lung_cancer,243.4
27,27140,대구,201610,29.0,동구,111.5,41.0,44.0,2016,10,lung_cancer,230.5
27,27170,대구,201610,36.0,서구,111.5,42.9,46.2,2016,10,lung_cancer,265.7
27,27200,대구,201610,27.0,남구,111.5,43.4,46.9,2016,10,lung_cancer,195.0
27,27230,대구,201610,41.5,북구,111.5,38.5,41.0,2016,10,lung_cancer,152.6
27,27260,대구,201610,32.0,수성구,111.5,38.8,41.8,2016,10,lung_cancer,185.0
27,27290,대구,201610,33.0,달서구,111.5,38.4,40.8,2016,10,lung_cancer,175.2
27,27710,대구,201610,34.0,달성군,111.5,38.0,40.2,2016,10,lung_cancer,186.5
28,28110,인천,201610,44.0,중구,78.7,40.2,41.8,2016,10,lung_cancer,203.9
28,28140,인천,201610,37.0,동구,78.7,42.2,45.1,2016,10,lung_cancer,202.8
28,28170,인천,201610,41.0,남구,78.7,40.5,42.8,2016,10,lung_cancer,215.1
28,28185,인천,201610,53.0,연수구,78.7,37.0,38.6,2016,10,lung_cancer,122.6
28,28200,인천,201610,41.0,남동구,78.7,38.3,40.1,2016,10,lung_cancer,134.3
28,28237,인천,201610,46.0,부평구,78.7,39.2,41.1,2016,10,lung_cancer,153.7
28,28245,인천,201610,55.0,계양구,78.7,38.5,40.1,2016,10,lung_cancer,135.6
28,28260,인천,201610,37.66666667,서구,78.7,37.1,38.4,2016,10,lung_cancer,115.5
28,28710,인천,201610,37.0,강화군,78.7,48.6,52.1,2016,10,lung_cancer,269.1
29,29110,광주,201610,30.0,동구,216.7,43.3,46.1,2016,10,lung_cancer,313.2
29,29140,광주,201610,27.0,서구,216.7,37.8,40.2,2016,10,lung_cancer,194.1
29,29155,광주,201610,26.0,남구,216.7,39.5,42.1,2016,10,lung_cancer,286.3
29,29170,광주,201610,37.0,북구,216.7,38.4,40.9,2016,10,lung_cancer,169.8
29,29200,광주,201610,40.0,광산구,216.7,34.8,36.6,2016,10,lung_cancer,146.1
30,30110,대전,201610,36.0,동구,122.6,40.6,43.1,2016,10,lung_cancer,197.5
30,30140,대전,201610,29.0,중구,122.6,40.7,43.0,2016,10,lung_cancer,259.4
30,30170,대전,201610,30.0,서구,122.6,37.6,39.6,2016,10,lung_cancer,190.8
30,30200,대전,201610,41.0,유성구,122.6,35.5,37.2,2016,10,lung_cancer,108.1
30,30230,대전,201610,40.0,대덕구,122.6,39.3,41.5,2016,10,lung_cancer,133.9
31,31110,울산,201610,37.0,중구,358.7,39.0,41.3,2016,10,lung_cancer,177.3
31,31140,울산,201610,35.16666667,남구,358.7,38.1,39.9,2016,10,lung_cancer,148.5
31,31170,울산,201610,34.0,동구,358.7,37.4,38.9,2016,10,lung_cancer,168.5
31,31200,울산,201610,42.0,북구,358.7,35.6,36.8,2016,10,lung_cancer,120.3
31,31710,울산,201610,40.66666667,울주군,358.7,39.1,41.2,2016,10,lung_cancer,171.9
11,11110,서울,201611,50.0,종로구,16.7,42.4,44.2,2016,11,lung_cancer,215.4
11,11140,서울,201611,51.0,중구,16.7,42.9,44.6,2016,11,lung_cancer,190.8
11,11170,서울,201611,45.0,용산구,16.7,41.6,43.8,2016,11,lung_cancer,215.4
11,11200,서울,201611,52.0,성동구,16.7,40.5,42.0,2016,11,lung_cancer,145.7
11,11215,서울,201611,45.0,광진구,16.7,39.7,41.1,2016,11,lung_cancer,189.0
11,11230,서울,201611,54.0,동대문구,16.7,41.4,43.2,2016,11,lung_cancer,207.3
11,11260,서울,201611,57.0,중랑구,16.7,41.3,43.0,2016,11,lung_cancer,216.5
11,11290,서울,201611,63.0,성북구,16.7,40.5,42.4,2016,11,lung_cancer,162.3
11,11305,서울,201611,47.0,강북구,16.7,42.2,44.5,2016,11,lung_cancer,166.9
11,11320,서울,201611,53.0,도봉구,16.7,41.3,43.4,2016,11,lung_cancer,189.2
11,11350,서울,201611,46.0,노원구,16.7,39.3,41.8,2016,11,lung_cancer,156.6
11,11380,서울,201611,52.0,은평구,16.7,40.8,42.9,2016,11,lung_cancer,177.2
11,11410,서울,201611,56.0,서대문구,16.7,40.9,43.1,2016,11,lung_cancer,226.6
11,11440,서울,201611,49.0,마포구,16.7,39.5,41.2,2016,11,lung_cancer,207.7
11,11470,서울,201611,49.0,양천구,16.7,38.9,40.7,2016,11,lung_cancer,142.8
11,11500,서울,201611,53.0,강서구,16.7,39.5,41.3,2016,11,lung_cancer,173.0
11,11530,서울,201611,56.0,구로구,16.7,40.4,41.7,2016,11,lung_cancer,171.5
11,11545,서울,201611,47.0,금천구,16.7,41.5,43.1,2016,11,lung_cancer,171.6
11,11560,서울,201611,59.0,영등포구,16.7,41.0,42.3,2016,11,lung_cancer,219.6
11,11590,서울,201611,46.0,동작구,16.7,40.1,42.2,2016,11,lung_cancer,214.2
11,11620,서울,201611,50.0,관악구,16.7,40.1,41.8,2016,11,lung_cancer,162.4
11,11650,서울,201611,54.0,서초구,16.7,38.8,40.1,2016,11,lung_cancer,180.9
11,11680,서울,201611,58.0,강남구,16.7,38.8,40.3,2016,11,lung_cancer,169.1
11,11710,서울,201611,50.0,송파구,16.7,39.1,40.5,2016,11,lung_cancer,152.0
11,11740,서울,201611,62.0,강동구,16.7,40.0,41.9,2016,11,lung_cancer,171.8
26,26110,부산,201611,50.0,중구,56.6,45.6,48.7,2016,11,lung_cancer,221.2
26,26140,부산,201611,53.0,서구,56.6,44.8,47.9,2016,11,lung_cancer,193.0
26,26170,부산,201611,42.0,동구,56.6,45.7,49.1,2016,11,lung_cancer,209.3
26,26200,부산,201611,41.0,영도구,56.6,45.0,48.4,2016,11,lung_cancer,268.3
26,26230,부산,201611,44.0,부산진구,56.6,42.0,44.4,2016,11,lung_cancer,187.2
26,26260,부산,201611,60.0,동래구,56.6,41.2,43.7,2016,11,lung_cancer,205.3
26,26290,부산,201611,48.0,남구,56.6,41.7,44.3,2016,11,lung_cancer,192.6
26,26320,부산,201611,44.0,북구,56.6,40.2,42.6,2016,11,lung_cancer,193.7
26,26350,부산,201611,46.0,해운대구,56.6,40.2,42.7,2016,11,lung_cancer,204.8
26,26380,부산,201611,66.0,사하구,56.6,41.0,43.3,2016,11,lung_cancer,205.9
26,26410,부산,201611,48.0,금정구,56.6,42.1,45.0,2016,11,lung_cancer,215.8
26,26440,부산,201611,54.5,강서구,56.6,38.1,39.3,2016,11,lung_cancer,223.1
26,26470,부산,201611,44.0,연제구,56.6,41.6,43.9,2016,11,lung_cancer,235.0
26,26500,부산,201611,41.0,수영구,56.6,42.6,45.2,2016,11,lung_cancer,207.4
26,26530,부산,201611,61.0,사상구,56.6,41.3,43.4,2016,11,lung_cancer,256.9
26,26710,부산,201611,43.5,기장군,56.6,38.1,40.6,2016,11,lung_cancer,194.9
27,27140,대구,201611,46.0,동구,11.3,41.0,44.1,2016,11,lung_cancer,222.0
27,27230,대구,201611,58.5,북구,11.3,38.5,41.0,2016,11,lung_cancer,143.5
27,27260,대구,201611,50.0,수성구,11.3,38.8,41.8,2016,11,lung_cancer,197.8
27,27290,대구,201611,44.0,달서구,11.3,38.4,40.9,2016,11,lung_cancer,169.5
27,27710,대구,201611,45.0,달성군,11.3,37.9,40.2,2016,11,lung_cancer,229.5
28,28110,인천,201611,56.0,중구,18.2,40.2,41.8,2016,11,lung_cancer,189.2
28,28140,인천,201611,50.0,동구,18.2,42.2,45.1,2016,11,lung_cancer,226.7
28,28170,인천,201611,52.0,남구,18.2,40.5,42.8,2016,11,lung_cancer,211.5
28,28185,인천,201611,62.0,연수구,18.2,37.1,38.6,2016,11,lung_cancer,126.9
28,28200,인천,201611,51.33333333,남동구,18.2,38.3,40.1,2016,11,lung_cancer,147.8
28,28237,인천,201611,58.0,부평구,18.2,39.2,41.1,2016,11,lung_cancer,148.8
28,28245,인천,201611,73.0,계양구,18.2,38.6,40.2,2016,11,lung_cancer,166.8
28,28260,인천,201611,54.0,서구,18.2,37.1,38.4,2016,11,lung_cancer,141.8
28,28710,인천,201611,49.0,강화군,18.2,48.6,52.1,2016,11,lung_cancer,276.4
29,29110,광주,201611,43.0,동구,31.5,43.4,46.1,2016,11,lung_cancer,275.6
29,29140,광주,201611,41.0,서구,31.5,37.8,40.2,2016,11,lung_cancer,216.1
